reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText
A1UH3S1GVFSMFH,B001237HCI,1,1,5,"Jewel is back with ""0304"" her most successful album to date.  Debuting at No. 2 on Billboards Hot 200 Album Chart, and 4 weeks later still in the Top 20.  Is her highest charting album yet.
With her first single ""Intuition"" in the Top 30 of Billboards Hot 100 Singles chart- Jewel has made the right career move.
This album is much more upbeat then her predecessors with ""Run 2 U"" which I think should be the next single to the upbeat Debbie Gibson-ish pop ditty ""Doin' Fine"" to my favorite ""Yes U Can"".
There is still Jewel on this album - however with more beats and rhythm.  This actually shows off Jewels fabulous voice even better.
I can honestly see her as the next dance diva.  However this album is not all dance - but just a great pop confectioners treat.
Its still in my CD car player after 3 weeks which shows this is a good sign.  Not a bad song in the bunch, a thorough well produced pop album which shows Jewel can ""Sell yourself, Just Cash In"".
You Go Girl!...at least you admit it and cashing in with an excellent album at that.","Jewel is back with "" 0304 "" her most successful album to date . Debuting at No . 2 on Billboards Hot 200 Album Chart , and 4 weeks later still in the Top 20 . Is her highest charting album yet . With her first single "" Intuition "" in the Top 30 of Billboards Hot 100 Singles chart- Jewel has made the right career move . This album is much more upbeat then her predecessors with "" Run 2 U "" which I think should be the next single to the upbeat Debbie Gibson - ish pop ditty "" Doin' Fine "" to my favorite "" Yes U Can "" . There is still Jewel on this album - however with more beats and rhythm . This actually shows off Jewels fabulous voice even better . I can honestly see her as the next dance diva . However this album is not all dance - but just a great pop confectioners treat . Its still in my CD car player after 3 weeks which shows this is a good sign . Not a bad song in the bunch , a thorough well produced pop album which shows Jewel can "" Sell yourself , Just Cash In "" . You Go Girl! ... at least you admit it and cashing in with an excellent album at that ."
AG1BX9CJTP33O,B00123D0HO,1,1,5,"It's obvious Rev. Brunson and TCS had an annointing and you will be blessed by their gifts. I love anything by Rev. Milton Brunson & his Tommies, but especially when Kim McFarland is leading. When she tells you that God has power to make you live right, that there is love, joy, and peace in His house, it'll either affirm what your soul already knows is True or make you want to run out and get you some o' dat.  I love that their lyrics are scripturally based. The Word is powerful. The Word set to music is pure heaven and this is paradise.","It 's obvious Rev. Brunson and TCS had an annointing and you will be blessed by their gifts . I love anything by Rev. Milton Brunson & his Tommies , but especially when Kim McFarland is leading . When she tells you that God has power to make you live right , that there is love , joy , and peace in His house , it 'll either affirm what your soul already knows is True or make you want to run out and get you some o ' dat . I love that their lyrics are scripturally based . The Word is powerful . The Word set to music is pure heaven and this is paradise ."
A1HOVGEE981HS0,B001237HCI,1,1,5,"After hearing Jewel on the radio, I thought I'd had enough.  ""Foolish Games"" was as close to this little darling I'd got...until ""0304"".  Don't be fooled...this is the album you've been dreaming of.  Jewel perfectly combines folk and pop, creating an album that makes you like a the hottest Queen on the planet.  I could take the time to point out each song...but really do I need to?  I finally see what all the fuss was about..Jewel made me feel like Miss America!  And what else is there to be?  No tell me that darling!  The sound of the record is pop...and what's wrong with that?!  Nothing...stop reading and buy.","After hearing Jewel on the radio , I thought I 'd had enough . "" Foolish Games "" was as close to this little darling I 'd got ... until "" 0304 "" . Do n't be fooled ... this is the album you 've been dreaming of . Jewel perfectly combines folk and pop , creating an album that makes you like a the hottest Queen on the planet . I could take the time to point out each song ... but really do I need to ? I finally see what all the fuss was about .. Jewel made me feel like Miss America ! And what else is there to be ? No tell me that darling ! The sound of the record is pop ... and what 's wrong with that ? ! Nothing ... stop reading and buy ."
A1ZGR5OLRH9YON,B001237HCI,1,1,5,"I was never a real Jewel fan, I only had Pieces Of You and I thought it was alright.  I liked her singles after that but never felt like buying her BORING cds.  This si a totally different Jewel.  Although many are critisizing her I love it.  Not a lot of anyhting in here.  There songs are more movable which is good.  Do people really want Jewel to keep making boring music and people to pretty much get sick of her.  As for all the critics... well this album debuted at #2 on Billboards album charts and is the highest position she has ever been.  Therefor she must be doing something good.  I honestly say that I love every song on this album and I never thought I would say that about Jewel.  Also her sound is very ""Shakira""  this time around which  is interesting in a way.  She is going more rock/dance and every artist changes their style with every album but her words and meaning in songs stay the say.  I congratualte Jewel on an album VERY well done.","I was never a real Jewel fan , I only had Pieces Of You and I thought it was alright . I liked her singles after that but never felt like buying her BORING cds . This si a totally different Jewel . Although many are critisizing her I love it . Not a lot of anyhting in here . There songs are more movable which is good . Do people really want Jewel to keep making boring music and people to pretty much get sick of her . As for all the critics ... well this album debuted at # 2 on Billboards album charts and is the highest position she has ever been . Therefor she must be doing something good . I honestly say that I love every song on this album and I never thought I would say that about Jewel . Also her sound is very "" Shakira ""   this time around which   is interesting in a way . She is going more rock / dance and every artist changes their style with every album but her words and meaning in songs stay the say . I congratualte Jewel on an album VERY well done ."
A263R1OE28R6YC,B001237HCI,-1,-1,1,"I loved ""Intuition"" when I heard it, and I'm not a big Jewel fan!  So, I was hoping for a welcome change from her normal folk music when I downloaded this.  Hate to say this, but this isn't really pop.  It's mostly folk with a rock edge.  Think Michelle Branch here with some Natalie Merchant and modern Madonna influences.  Really, ""Intuition"" is as pop as it gets and to me, it's really the only good song on this album!","I loved "" Intuition "" when I heard it , and I 'm not a big Jewel fan ! So , I was hoping for a welcome change from her normal folk music when I downloaded this . Hate to say this , but this is n't really pop . It 's mostly folk with a rock edge . Think Michelle Branch here with some Natalie Merchant and modern Madonna influences . Really , "" Intuition "" is as pop as it gets and to me , it 's really the only good song on this album !"
A1NPKZPF1SIQF8,B001237HCI,1,1,5,"Alright so there are many Jewel Fans who are dissapointed with the Change of image and musical style that has been put out on Jewel sixth album 0304 ,  I however am not one of them .  I like the fact that Jewel has transformed into one of the modern pop divas.
 The songwriting is still the same, The fact that She has put beats into her music is a good thing.
 Standout tracks include Intuition , 2 become 1, America..
  Give this one a chance,....","Alright so there are many Jewel Fans who are dissapointed with the Change of image and musical style that has been put out on Jewel sixth album 0304 ,   I however am not one of them . I like the fact that Jewel has transformed into one of the modern pop divas . The songwriting is still the same , The fact that She has put beats into her music is a good thing . Standout tracks include Intuition , 2 become 1 , America .. 
   Give this one a chance , ...."
A23F5CMSAF3SNX,B00123D0CE,1,1,5,This is one of the great sounds at Christmas with Music. TSO is great. It spices up the Holiday. Wonderful download from Amazon.,This is one of the great sounds at Christmas with Music . TSO is great . It spices up the Holiday . Wonderful download from Amazon .
A1JV3RTPWDDQGN,B00123D0CE,1,1,5,"My second favorite song of TSO (Trans Siberian Orchestra).  It's TSO:  awesomeness.  You won't be disappointed!  I saw them in concert, too.  Blows your mind.","My second favorite song of TSO ( Trans Siberian Orchestra ) . It 's TSO :   awesomeness . You wo n't be disappointed ! I saw them in concert , too ."
A1RC30R83C74IH,B00123D0CE,1,1,5,"I have come to really enjoy their music. The addition of Metallica (I was told it is they who provide guitars and drums) was a stroke of genius. They have a lot of different types of music, from the lullabye types, the secular Christmas songs, ""long-hair"" music (Lizst, et al) to Wizards in Winter. First time I heard this one was in an email some years ago that was going around where an electrical engineer wired his house's Christmas lights to follow a pattern in the music.  Remarkable.  But I know anyone who likes Christmas music can find something in their music to celebrate with.","I have come to really enjoy their music . The addition of Metallica ( I was told it is they who provide guitars and drums ) was a stroke of genius . They have a lot of different types of music , from the lullabye types , the secular Christmas songs , "" long - hair "" music ( Lizst , et al ) to Wizards in Winter . First time I heard this one was in an email some years ago that was going around where an electrical engineer wired his house 's Christmas lights to follow a pattern in the music . Remarkable . But I know anyone who likes Christmas music can find something in their music to celebrate with ."
A3396GPI82T724,B00123D0CE,1,1,5,"A medley of Tchaikovsky's music in the ""Nutcracker"" with some rock accent to it. I like the various stages of the song.",I like the various stages of the song .
A2KLX4ITT3XN37,B00123D0CE,1,1,5,excellent,excellent
AW8ZAYA2WTOUK,B00123D0CE,1,1,5,Perfect...Fast Shipping...No issues,Perfect ... Fast Shipping ... No issues
A1KISBM4ST9O3U,B00123D0CE,1,1,4,"Starts slow ... piano chords then pops in the Orchestra. This rhythm continues through 1:14 when tempo become jumpy, toe taping True to Trans-Siberian MO. Around 3:25 tapers off then back to rambunctious at 3:42. Again, this is not traditional Christmas music but sounds certainly to keep Spirits high during a season that tends to bring depression.

Recommended.","Starts slow ... piano chords then pops in the Orchestra . This rhythm continues through 1:14 when tempo become jumpy , toe taping True to Trans - Siberian MO . Around 3:25 tapers off then back to rambunctious at 3:42 . Again , this is not traditional Christmas music but sounds certainly to keep Spirits high during a season that tends to bring depression . Recommended ."
A3JHTJ2X8G2SK3,B00123D0CE,1,1,5,"For the most part, I hate Christmas music because it is so over played. The exception to this is the Trans-Siberian Orchestra. I bought this piece of music to go along with a Christmas slide show. The music quality is exceptional. I've received several complements on my music selection. I would highly recommend this song.","For the most part , I hate Christmas music because it is so over played . I bought this piece of music to go along with a Christmas slide show . The music quality is exceptional . I 've received several complements on my music selection . I would highly recommend this song ."
A2Q0GTSOEH8GD5,B00123D0CE,1,1,5,"It just gets you going and moving your hands like a maestro would.
It energizes you! You just want to get and do something energetic",It just gets you going and moving your hands like a maestro would . It energizes you ! You just want to get and do something energetic
A2IOO8EC3JHCWS,B00123D0CE,1,1,5,Still a rocking Christmas song that you can play around the fellas and stay cool. A song the ladies can also appreciate being that it's a Christmas song. This for me never gets old.,Still a rocking Christmas song that you can play around the fellas and stay cool . A song the ladies can also appreciate being that it 's a Christmas song . This for me never gets old .
AAC67P4KTM968,B00123D0CE,1,1,4,"I'm a fan of the Trans-Siberian Orchestra (Thank you, Jon Oliva!)  This is one more song I just had to add to my Christmas song collection.","I 'm a fan of the Trans - Siberian Orchestra ( Thank you , Jon Oliva ! ) This is one more song I just had to add to my Christmas song collection ."
A9Q28YTLYREO7,B001237HCI,-1,-1,2,"I've never been that Big on Jewel&sure didn't think She would ever try anything different so I was surprised when I Heard Her lead single off this set. Vocally She is still the same. I See She is Pulling a Leann Rhimes in that She is trying for that Pop Cross-Over Appeal after being on the scene for a good while now.but the Music here&vibe feels like it passed Her by. Her trying to do what Celine Dion is doing now with a Brittney or CHristina type of Sound&Vibe just ain't happening but I give Her Prop points for taking a chance.but, Usher style Album titles just ain't in the cards nor the Sound for Jewel in the Long haul.","I 've never been that Big on Jewel&sure did n't think She would ever try anything different so I was surprised when I Heard Her lead single off this set . Vocally She is still the same . I See She is Pulling a Leann Rhimes in that She is trying for that Pop Cross - Over Appeal after being on the scene for a good while now.but the Music here&vibe feels like it passed Her by . Her trying to do what Celine Dion is doing now with a Brittney or CHristina type of Sound&Vibe just ai n't happening but I give Her Prop points for taking a chance.but , Usher style Album titles just ai n't in the cards nor the Sound for Jewel in the Long haul ."
A200C7YQJ45LRR,B001237HCI,-1,-1,2,"For some reason, all of Jewel's albums after her first one have fallen to mixed reviews. I actually liked her first three albums, but I wish I could say the same for her latest album, 0304.
I have no idea what's going on with this album. It seems like while making this Jewel spent a lot of time partying, because a lot of these songs sound like they were made strictly for the club. Such tracks include ""Run 2 U"" and especially the leadoff single, the R&B-ish ""Intuition"". The music on these songs isn't bad, but it just doesn't sound like Jewel. If she's trying to change her style but just easing into it instead of changing all at once, it would sound better if a few more songs on here followed that example.
And when I listened to the rest of tracks on here, I noticed they don't flow all that well because they sound EXTREMELY too different from each other, thus making you almost wonder if you're listening to a compilation rather than an authentic album. ""Becoming"" will have you pondering who will fall asleep first: you or Jewel, and I don't know what possessed her to come up with ""Haunted"". ""2 Find U"" is okay, but I liked it better the first time I heard it, when it was called ""Standing Still"" (or the second time, when it was called ""This Way"").
Another problem here is the lyrics. Songs like ""Fragile Heart"" and especially ""U & Me = Love"" could have been rewritten a few times. I don't know how a party joint got on this album, but ""Yes U Can"" deserves some serious fast-forward button pushing. And can anyone make any sense out of ""Stand""?
I don't know what Jewel was trying to do here, because the album is 54 minutes of confusion. Even the album title is confusing, considering it came out on 0603. Maybe that's not what it means, but regardless, Jewel dropped a major brick with this album. Hopefully she'll realize this was a mistake and come back to Earth for her next album.","For some reason , all of Jewel 's albums after her first one have fallen to mixed reviews . I actually liked her first three albums , but I wish I could say the same for her latest album , 0304 . I have no idea what 's going on with this album . It seems like while making this Jewel spent a lot of time partying , because a lot of these songs sound like they were made strictly for the club . Such tracks include "" Run 2 U "" and especially the leadoff single , the R&B - ish "" Intuition "" . The music on these songs is n't bad , but it just does n't sound like Jewel . If she 's trying to change her style but just easing into it instead of changing all at once , it would sound better if a few more songs on here followed that example . And when I listened to the rest of tracks on here , I noticed they do n't flow all that well because they sound EXTREMELY too different from each other , thus making you almost wonder if you 're listening to a compilation rather than an authentic album . "" Becoming "" will have you pondering who will fall asleep first : you or Jewel , and I do n't know what possessed her to come up with "" Haunted "" . "" 2 Find U "" is okay , but I liked it better the first time I heard it , when it was called "" Standing Still "" ( or the second time , when it was called "" This Way "" ) . Another problem here is the lyrics . Songs like "" Fragile Heart "" and especially "" U & Me = Love "" could have been rewritten a few times . I do n't know how a party joint got on this album , but "" Yes U Can "" deserves some serious fast - forward button pushing . I do n't know what Jewel was trying to do here , because the album is 54 minutes of confusion . Even the album title is confusing , considering it came out on 0603 . Maybe that 's not what it means , but regardless , Jewel dropped a major brick with this album . Hopefully she 'll realize this was a mistake and come back to Earth for her next album ."
AFPQVUEI3D46K,B001237HCI,1,1,4,"I have to agree with the review title from another author, ""Jewel as you've never heard her""!  This is True!  I was extremely pleased with the light-hearted, yet quality material on this album.  While listening to the very nicely constructed melodies and lyrics, I found my top tapping and head bobbing.  This album compels you to move!  The strongest songs on the album are: U & Me = Love (strange title, but excellent), America, Becoming, Yes U Can, Sweet Temptation, Haunted and Intuition.  It seems she really wanted to ""cook"" on the last half of the album because those songs have the best musical content, lyrically and musically, in my opinion.
This is a definite buy!  Much, much better than her last album, but not quite the caliber of Spirit.","I have to agree with the review title from another author , "" Jewel as you 've never heard her "" ! This is True ! I was extremely pleased with the light - hearted , yet quality material on this album . While listening to the very nicely constructed melodies and lyrics , I found my top tapping and head bobbing . The strongest songs on the album are : U & Me = Love ( strange title , but excellent ) , America , Becoming , Yes U Can , Sweet Temptation , Haunted and Intuition . It seems she really wanted to "" cook "" on the last half of the album because those songs have the best musical content , lyrically and musically , in my opinion . This is a definite buy ! Much , much better than her last album , but not quite the caliber of Spirit ."
A1FML9FCUPV6TI,B001237HCI,1,1,4,"So this is Jewel. I was surprised when I saw the album cover a few months ago. Slowly but surely ""Intuition"" grew on me, it's a fun dance number about pop culture and materialism. I understand with this project now that Jewel wanted to encorporate her meaningful lyrics with dance music, showing that it is possible. It's not a sell out either, since this music isn't popular like it was a few years ago. Not to say it's bad by any means. The best track for me is ""2 Find U"", a nice love song. ""Run 2 U"" is another favorite. ""Leave The Lights On"" has a nice groove and reminds me a bit of Nelly Furtado. ""Haunted"" is another great track here. ""2 Become 1"" is a great love song. The album reminds me a bit of Sheryl Crow's second album, picking up strands of pop music and familiar lyrics, and including odd pop-culture references and name-dropping along the songs. This is still the same Jewel, just with dance beats. And it is her most enjoyable album yet. Overall fans might be taken aback but with an open mind, people will be sure to enjoy this CD.","So this is Jewel . I was surprised when I saw the album cover a few months ago . Slowly but surely "" Intuition "" grew on me , it 's a fun dance number about pop culture and materialism . I understand with this project now that Jewel wanted to encorporate her meaningful lyrics with dance music , showing that it is possible . It 's not a sell out either , since this music is n't popular like it was a few years ago . Not to say it 's bad by any means . The best track for me is "" 2 Find U "" , a nice love song . "" Run 2 U "" is another favorite . "" Leave The Lights On "" has a nice groove and reminds me a bit of Nelly Furtado . "" Haunted "" is another great track here . "" 2 Become 1 "" is a great love song . The album reminds me a bit of Sheryl Crow 's second album , picking up strands of pop music and familiar lyrics , and including odd pop - culture references and name - dropping along the songs . This is still the same Jewel , just with dance beats . And it is her most enjoyable album yet . Overall fans might be taken aback but with an open mind , people will be sure to enjoy this CD ."
A1NVEW628JUS2Y,B001237HCI,1,1,5,"Move over Britney, now there's something meatier - and I mean that in a good, tasteful way!!!  This album is HOT, plain and simple.  I heard Jewel's new and unique ""Intuition"" on the radio today, and my ears are still trying to adapt!!  Was that really a hip-hop drumbeat I heard?  And is Jewel trying to go the way of Britney, totally cool, totally dance and TOTALLY pop?  Looks like it!!  And I, for one, am enthralled that Jewel is maturing and reaching out to be different.  Let's face it, people, this is a pop world, and to not be pop is to not be cool.  Like the Spice Girls and Madonna of a different age, Jewel is coming to grips with herself and her music through pop, and I, for one....oops, sorry - I just said that...
Well, as I mentioned before, it takes True courage to be yourself and try a different sound.  From what I've heard of this album so far, there's lots of trip-hop, lots of dance, and totally lots of fun POP!!  I'm glad Jewel is no longer an Alaskan hippie, and is instead a girl with a new attitude!!
You go, girl.....the days of your white van are loooong gone!!!!
SEE YA' LATER!!!!!","Move over Britney , now there 's something meatier - and I mean that in a good , tasteful way ! ! ! This album is HOT , plain and simple . I heard Jewel 's new and unique "" Intuition "" on the radio today , and my ears are still trying to adapt ! ! Was that really a hip - hop drumbeat I heard ? And is Jewel trying to go the way of Britney , totally cool , totally dance and TOTALLY pop ? Looks like it ! ! And I , for one , am enthralled that Jewel is maturing and reaching out to be different . Let 's face it , people , this is a pop world , and to not be pop is to not be cool . Like the Spice Girls and Madonna of a different age , Jewel is coming to grips with herself and her music through pop , and I , for one .... oops , sorry - I just said that ... Well , as I mentioned before , it takes True courage to be yourself and try a different sound . From what I 've heard of this album so far , there 's lots of trip - hop , lots of dance , and totally lots of fun POP ! ! I 'm glad Jewel is no longer an Alaskan hippie , and is instead a girl with a new attitude ! ! You go , girl ..... the days of your white van are loooong gone ! ! ! ! SEE YA ' LATER ! ! ! ! !"
A2GDQOT21PKOMD,B00123EF3C,1,1,5,"One of my favorites. Nicole knocks it out of the park, in my opinion, on this one.",One of my favorites .
A1ARDJPR68XFYQ,B00123EF3C,1,1,5,What can I say this the Music I grew up on. Try it You'll Like,You 'll Like
AHNZSUYBHWJ6D,B00123EF3C,1,1,5,Top of the line. Why did she stop singing?,Top of the line . Why did she stop singing ?
A14X278KWM1Q2W,B00123EF3C,1,1,5,Great!!,Great ! !
ARUQJLJBXS88,B00123EF3C,1,1,5,Take a listen and you will love it too!!!!,Take a listen and you will love it too ! ! ! !
A1JAVEBKYINY14,B00123EF3C,1,1,5,LOVE THIS SONG!!!!!!!!!!!!!!!!11I LOST MY SON ON 3/10/2013 AND ITS THE LORD AND SONGS LIKE THIS THAT PULL ME THRU!!!!!!!,LOVE THIS SONG!!!!!!!!!!!!!!!!11I LOST MY SON ON 3/10/2013 AND ITS THE LORD AND SONGS LIKE THIS THAT PULL ME THRU ! ! ! ! ! ! !
A19CD6KQG33SD,B00123EF3C,-1,-1,1,"never received it!! had previous review for other songs but only noticed 17 at that time. now I see all these. just copy and paste the other review for everything cuz same comments apply :-(-

had forgotten I even ordered this until I started writing reviews for other purchases!! ugghhhh!!!  other songs this same comment. damn! since I don't remember them I most likely don't have a copy of the original order, where it was supposed to come from and too late to get the item or be refunded!! ugghhhh!!!

close to $100 worth of music never received!!","never received it ! ! had previous review for other songs but only noticed 17 at that time . now I see all these . just copy and paste the other review for everything cuz same comments apply : -(- 

 had forgotten I even ordered this until I started writing reviews for other purchases ! ! other songs this same comment . damn ! since I do n't remember them I most likely do n't have a copy of the original order , where it was supposed to come from and too late to get the item or be refunded ! ! close to $ 100 worth of music never received ! !"
A2FEBF1D107YXB,B00123EF3C,1,1,5,"What a beautiful voice! Could listen all day...I will be looking for more of her in the near future,
Thanks!","What a beautiful voice ! I will be looking for more of her in the near future , 
 Thanks !"
ALIHOPCSOMB2J,B00123EF3C,1,1,5,This has always been one of my favorite songs and I really like the idea of being  able to listen to it when I would like.,This has always been one of my favorite songs and I really like the idea of being   able to listen to it when I would like .
A1Q5BEVD3IF62H,B00123EF3C,1,1,5,"The original vetsion by artist who made it famous. Classic and counterpoint with great bg vocals. Background vocals are so good here, get inspiration for your own bg parts.","The original vetsion by artist who made it famous . Classic and counterpoint with great bg vocals . Background vocals are so good here , get inspiration for your own bg parts ."
A1S8QS7GUNIZ7W,B00123EF3C,1,1,5,"Nicole C. Mullen's ""Call On Jesus"" is a perfectly worded and uplifting song! ""When I call on Jesus all things are possible..."" The music and the lyrics are spot on, along with the beautiful voice of Nicole. If you've not heard this song in a while or at all give it a listen and you will love it.","Nicole C. Mullen 's "" Call On Jesus "" is a perfectly worded and uplifting song ! "" When I call on Jesus all things are possible ... "" The music and the lyrics are spot on , along with the beautiful voice of Nicole . If you 've not heard this song in a while or at all give it a listen and you will love it ."
A3O8YT41TDXL0B,B001237HCI,1,1,5,"I was so excited when I finished this album! She is not a sell-out! I still would like her even if she was, but she is not, and I'm happy I can tell everybody that.
STAND is the ultimate Jewel song, very reminiscent of WHO WILL SAVE YOUR SOUL? from those early days. RUN 2 U is a really cool upbeat dance track. INTUITION is that cool top 30 hit you've heard lately. Read the lyrics. It's classic Jewel. (I love Ms. J's big butt is boss-who do you think this is about :) LEAVE THE LIGHTS ON is a cool jazz-infused song. Ooh so good and Jewel-like! 2 FIND U is a beautiful poetic ballad. A great new kind of song for Jewel, she sings a beautiful ballad like Celine would only she writes her own. FRAGILE HEART is another beautiful poetic ballad more Jewel-like in the vocal area. DOIN' FINE is a cool upbeat dance record that uses the guitar in a really odd that's different and very interesting. 2 BECOME 1 is an excellent song very beautiful even better done live acoustic but excellent on the album; almost a sequel to 2 FIND U. HAUNTED is easily the coolest song she's ever written. It's truly haunting. I feel like I'm stalking Jewel as I hear it and I feel bad for her, but I can't help myself. SWEET TEMPTATION is a really excellent track, more a rock 'n roll record than a dance record. YES U CAN is a cool upbeat rock record she originally wrote for Santana but he decided not to keep. I'm glad he didn't, her performance is great. Such a cool song! YOU & ME=LOVE is another cool upbeat song. The title is the theme of the song. AMERICA is a thought-provoking dance record about what we do in America, whether it be good things or bad things. She mentions plenty of both, and quite skillfully. BECOMING is a great ballad about Jewel becoming, as she constantly becoming other things. She is young, and she is still a work in progress, and she intends to keep acknowledging that truth.
This is definitely her second best album to PIECES OF YOU. It is better than THIS WAY and SPIRIT only by a little but nevertheless if you get an album better than those two albums that's really saying something. Folks, Jewel is hear to stay, and so is the ever-present guitar on this album. She is blossoming and you can see it in this CD, and she still has her guitar at her side as she's blossoming. It's beautiful to see her blossoming! Get your copy of 0304 and experience the beauty of this CD and a glimpse at a special artist ever-evolving!","I was so excited when I finished this album ! She is not a sell - out ! I still would like her even if she was , but she is not , and I 'm happy I can tell everybody that . STAND is the ultimate Jewel song , very reminiscent of WHO WILL SAVE YOUR SOUL ? from those early days . RUN 2 U is a really cool upbeat dance track . INTUITION is that cool top 30 hit you 've heard lately . It 's classic Jewel . ( I love Ms. J 's big butt is boss - who do you think this is about :) LEAVE THE LIGHTS ON is a cool jazz - infused song . Ooh so good and Jewel - like ! 2 FIND U is a beautiful poetic ballad . A great new kind of song for Jewel , she sings a beautiful ballad like Celine would only she writes her own . FRAGILE HEART is another beautiful poetic ballad more Jewel - like in the vocal area . DOIN ' FINE is a cool upbeat dance record that uses the guitar in a really odd that 's different and very interesting . 2 BECOME 1 is an excellent song very beautiful even better done live acoustic but excellent on the album ; almost a sequel to 2 FIND U. HAUNTED is easily the coolest song she 's ever written . It 's truly haunting . I feel like I 'm stalking Jewel as I hear it and I feel bad for her , but I ca n't help myself . SWEET TEMPTATION is a really excellent track , more a rock ' n roll record than a dance record . YES U CAN is a cool upbeat rock record she originally wrote for Santana but he decided not to keep . I 'm glad he did n't , her performance is great . Such a cool song ! YOU & ME = LOVE is another cool upbeat song . AMERICA is a thought - provoking dance record about what we do in America , whether it be good things or bad things . She mentions plenty of both , and quite skillfully . BECOMING is a great ballad about Jewel becoming , as she constantly becoming other things . She is young , and she is still a work in progress , and she intends to keep acknowledging that truth . This is definitely her second best album to PIECES OF YOU . It is better than THIS WAY and SPIRIT only by a little but nevertheless if you get an album better than those two albums that 's really saying something . Folks , Jewel is hear to stay , and so is the ever - present guitar on this album . She is blossoming and you can see it in this CD , and she still has her guitar at her side as she 's blossoming . It 's beautiful to see her blossoming ! Get your copy of 0304 and experience the beauty of this CD and a glimpse at a special artist ever - evolving !"
A3SEQK6N5W99G0,B00123F8Y2,1,1,5,"Nicole C. Mullen has a brilliant voice. She sings with so much emotion, she makes you actually feel the words to her songs. She is amazing. This song is so masterfully sung. Nicole C. Muller is one fast rising star.","Nicole C. Mullen has a brilliant voice . She sings with so much emotion , she makes you actually feel the words to her songs . She is amazing . This song is so masterfully sung . Nicole C. Muller is one fast rising star ."
A2JTLLLBMJ833F,B00123F8Y2,1,1,5,Great,Great
A1XPTVJC8OMM3I,B001237HCI,1,1,4,"There's gonna be some mighty fierce debating going on about this album! The most important thing is to keep an open mind. Indeed, Jewel has traded in her acoustic guitar for a new dance floor sound. Indeed, she looks like an 80's Cyndi Lauper on the cd cover. Yet, the biggest thing Jewel has NOT done is sell out. She may look and sound different, but Jewel has remained True to her heart. She has proven that one doesn't need an acoustic guitar to make meaningful music. At the same time, she proves that rhythmic music can be very meaningful as well. Anyone who has listened to the lyrics of 'Intuition' carefully has already figured this out. Jewel is mocking commercialism and materialism! Or, making political and societal statements (if you will). Is this really so different from what she has done in the past? The 'Intuition' video is the biggest mockery of all! The video displays Jewel: The Actress. The songs 'U & Me = Love' and '2 Become 1' follow, lyrically, in the tradition of Jewel's 1996 mega hit 'You were meant for me.' 'America' is yet another song where Jewel discusses the many aspects of American society and makes poilitcal statements. Gosh, this sounds like the same girl to me! Although, despite keeping her lyrics True to heart, the dance beats heard throughout make this cd Jewel's most fun project to date. Heck, it's dance music! Meaningful lyrics or not, it's still fun to listen to! Be sure to listen to the lyrics of each song carefully. You'll discover that Jewel has not, in any way, created fluffy, mindless pop (which some people are accussing her of doing). It's rare to find dance music with a purpose beyond just making people feel energized and relaxed. This album proves that the very essence of Jewel will never change (even though the music has).","There 's gon na be some mighty fierce debating going on about this album ! The most important thing is to keep an open mind . Indeed , Jewel has traded in her acoustic guitar for a new dance floor sound . Indeed , she looks like an 80 's Cyndi Lauper on the cd cover . Yet , the biggest thing Jewel has NOT done is sell out . She may look and sound different , but Jewel has remained True to her heart . She has proven that one does n't need an acoustic guitar to make meaningful music . At the same time , she proves that rhythmic music can be very meaningful as well . Anyone who has listened to the lyrics of ' Intuition ' carefully has already figured this out . Jewel is mocking commercialism and materialism ! Or , making political and societal statements ( if you will ) . Is this really so different from what she has done in the past ? The ' Intuition ' video is the biggest mockery of all ! The video displays Jewel : The Actress . The songs ' U & Me = Love ' and ' 2 Become 1 ' follow , lyrically , in the tradition of Jewel 's 1996 mega hit ' You were meant for me . ' ' America ' is yet another song where Jewel discusses the many aspects of American society and makes poilitcal statements . Gosh , this sounds like the same girl to me ! Although , despite keeping her lyrics True to heart , the dance beats heard throughout make this cd Jewel 's most fun project to date . Heck , it 's dance music ! Meaningful lyrics or not , it 's still fun to listen to ! Be sure to listen to the lyrics of each song carefully . You 'll discover that Jewel has not , in any way , created fluffy , mindless pop ( which some people are accussing her of doing ) . It 's rare to find dance music with a purpose beyond just making people feel energized and relaxed . This album proves that the very essence of Jewel will never change ( even though the music has ) ."
A3I675GA2O8I59,B001237HCI,1,1,5,"This is a pleasant departure from her folk rooted sound. Her fans will be surprised. The combo of songs on this compilation will re-introduce the delicate vocal sound of JEWEL to a new target audience. All the compositions from 0304 are lyrically intelligent as all of her prior work, yet the fresh approach in production (making her sound at times like a reincarnation of WILSON PHILLIPS) will surely place JEWEL back on the top 40 charts. ""Leave the Lights On"" emerges as a song that could become a huge TOP 40 summer hit.","This is a pleasant departure from her folk rooted sound . Her fans will be surprised . The combo of songs on this compilation will re - introduce the delicate vocal sound of JEWEL to a new target audience . All the compositions from 0304 are lyrically intelligent as all of her prior work , yet the fresh approach in production ( making her sound at times like a reincarnation of WILSON PHILLIPS ) will surely place JEWEL back on the top 40 charts . "" Leave the Lights On "" emerges as a song that could become a huge TOP 40 summer hit ."
